0,1
"Software Design for Non-Designers (openSAP)
This free Software Design for Non-Designers interactive course aims to explain common aspects of design as way to improve user experience in software engineering, and will provide an introduction to a few basic steps you can apply to your next project. It is taught by Scott Klemmer from UC San Diego, and a team of design-driven development experts from SAP.
Nov 8th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=6317
"Usages du web (FUN)
Aujourd’hui, nous utilisons tous le web pour nous informer, apprendre, trouver une réponse à nos questions, nous distraire. Le web contient tout, ou presque ! C’est là que nous communiquons, partageons, collaborons. Dans ce MOOC, nous verrons comment valider et exploiter au mieux nos découvertes, contribuer, apporter notre pierre à l’édifice, avec le double souci de respecter quelques règles de bons usages et d’avoir l’esprit critique.
Apr 2nd 2019
6 Weeks",https://www.mooc-list.com/go.php?courseId=6319
"Network Applications Development (saylor.org)
In this course, we will learn about the design and implementation of network-based applications, focusing on Object-Oriented Programming and programming techniques both at the application layer and the transport layer of the TCP/IP protocol stack.
Legacy Course
Self-Paced",https://www.mooc-list.com/go.php?courseId=632
"Data-driven Astronomy (Coursera)
Science is undergoing a data explosion, and astronomy is leading the way. Modern telescopes produce terabytes of data per observation, and the simulations required to model our observable Universe push supercomputers to their limits. To analyse this data scientists need to be able to think computationally to solve problems.
Aug 26th 2019
6 Weeks",https://www.mooc-list.com/go.php?courseId=6332
"Diffusion and Impact of Internet Voting (UT)
The MOOC is comprised of weekly video lectures, which are divided into eight issue specific modules, introducing such topics as the theory and foundational pre-requisites of e-government in Estonia; diffusion and usage of electronic voting; impact on voter turnout and electronic results as well as behavioural aspects and the future of internet voting.
Oct 9th 2017
8 Weeks",https://www.mooc-list.com/go.php?courseId=6337
"Google Cloud Platform Big Data and Machine Learning Fundamentals (Coursera)
This 1-week accelerated on-demand course introduces participants to the Big Data and Machine Learning capabilities of Google Cloud Platform (GCP). It provides a quick overview of the Google Cloud Platform and a deeper dive of the data processing capabilities.
Sep 2nd 2019
1 Week",https://www.mooc-list.com/go.php?courseId=6347
" Siete habilidades clave en la era digital (Miríada X)
Siete habilidades clave de la era digital es un nano MOOC que tiene por objetivo transmitir los conceptos esenciales que conforman las habilidades diferenciales de la nueva era digital. Cada una de estas habilidades se irá desarrollando posteriormente con mayor profundidad en próximos nano MOOCs.
Jan 15th 2018
7 Weeks",https://www.mooc-list.com/go.php?courseId=6355
"Managing Big Data with R and Hadoop (FutureLearn)
Learn how to manage and analyse big data using the R programming language and Hadoop programming framework. This course will give you access to a virtual environment with installations of Hadoop, R and Rstudio to get hands-on experience with big data management. Several unique examples from statistical learning and related R code for map-reduce operations will be available for testing and learning.
May 6th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=6357
"Introduction to Quantitative Investing (FutureLearn)
Learn basics of financial economics and try its real life application using financial data and programming. Financial markets have become increasingly complex - it’s not easy to know where to start when it comes to investing. In today’s world the demand of accurate data-driven quantitative analysis across the world is steadily rising: it’s become crucial to understand and be able to use statistical and mathematical information accurately and promptly.
Mar 11th 2019
6 Weeks",https://www.mooc-list.com/go.php?courseId=6360
"Analytics for Decision Making (edX)
Discover the foundational concepts that support modern data science and learn to analyze various data types and quality to make smart business decisions. Want to know how to avoid bad decisions with data? Making good decisions with data can give you a distinct competitive advantage in business. This statistics and data analysis course will help you understand the fundamental concepts of sound statistical thinking that can be applied in surprisingly wide contexts, sometimes even before there is any data! Key concepts like understanding variation, perceiving relative risk of alternative decisions, and pinpointing sources of variation will be highlighted.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6370
"Introduction to Statistics (Stepik)
The course provides an introduction to statistics and data analysis. During the four week we will discus the most important methods and concepts of statistics.
Self-paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6378
"Learn to Code Electronic Music Tools with Javascript (FutureLearn)
This course shows you how to build sound synthesizers and drum machines that run in your web browser using Javascript. In this course you will build a range of electronic music tools using the Javascript language and the Web Audio API. You will be shown line by line how to program interactive synthesizers, drum machines and even algorithmic music systems that can generate music automatically.
Sep 18th 2017
4 Weeks",https://www.mooc-list.com/go.php?courseId=6387
"Network Security for Industry Professionals (FutureLearn)
Explore different methods to defend, deter and detect attacks on your business’s systems, with this free network security course. Network security is of growing concern for businesses, with daily attacks occurring on internal systems. Increasingly, staff need to be more aware of network security issues, and how to protect themselves and their businesses from attack.
Mar 27th 2017
3 Weeks",https://www.mooc-list.com/go.php?courseId=6388
"M220JS: MongoDB for Javascript Developers (MongoDB)
Learn the essentials of Node.js application development with MongoDB. This course will teach you how to use MongoDB as the database for a Node.js application. You'll play the role of a back-end developer for a Node.js application, and your job is to implement the application's communication with MongoDB.
Aug 20th 2019
3 Weeks",https://www.mooc-list.com/go.php?courseId=639
"Internet of Things voor business managers (Strict Academy)
Ondernemers, grote bedrijven, universiteiten en zelfs regeringen hebben het erover. Het internet der dingen, oftewel Internet of Things (IoT). Het houdt vele gemoederen bezig. Het is inmiddels al meer dan 20 jaar geleden dat we computers met elkaar verbonden en daarmee het internet hebben gebouwd. Sindsdien ontstaan er steeds nieuwe toepassingen die de wereld en de wereldeconomie veranderen. Door het koppelen van mensen, organisaties en ‘dingen’ ontstaan disruptieve bedrijfsmodellen en innovatieve mogelijkheden. In deze gratis MOOC willen we je inspireren en laten nadenken over de mogelijkheden van IoT voor jouw organisatie.
Apr 3rd 2017
4 Weeks",https://www.mooc-list.com/go.php?courseId=6392
"Tecnologías Web Emergentes para la Enseñanza Virtual (edX)
Conoce las nuevas tecnologías e-Learning y las herramientas web 2.0 enfocadas a mejorar la experiencia de enseñanza virtual. El curso “Tecnologías web emergentes para la enseñanza virtual” está orientado a que conozcas las tecnologías web emergentes que están revolucionando la enseñanza virtual, así como las herramientas web 2.0 que se pueden aplicar en el área educativa o de capacitación.
Feb 19th 2018
4 Weeks",https://www.mooc-list.com/go.php?courseId=6394
"Algorithms (Udacity)
Ever played the Kevin Bacon game? This class will show you how it works by giving you an introduction to the design and analysis of algorithms, enabling you to discover how individuals are connected.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=64
"Essential Statistics for Data Analysis using Excel (edX)
Gain a solid understanding of statistics and basic probability, using Excel, and build on your data analysis and data science foundation. If you’re considering a career as a data analyst, you need to know about histograms, Pareto charts, Boxplots, Bayes’ theorem, and much more. In this applied statistics course, the second in our Microsoft Excel Data Analyst XSeries, use the powerful tools built into Excel, and explore the core principles of statistics and basic probability—from both the conceptual and applied perspectives.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6405
"Concurrent Programming in Erlang (FutureLearn)
Learn the theory and practice of concurrent programming in Erlang, through practical exercises and suggested projects. Concurrent functional programming is increasingly important in providing global-scale applications on the internet. We combine the theory of concurrent programming with the practice of how that works in Erlang. You’ll get the opportunity to reinforce what you learn through practical exercises and more substantial, optional practical projects.
Aug 7th 2017
3 Weeks",https://www.mooc-list.com/go.php?courseId=6415
"Online Safety Course (European Schoolnet Academy)
The online safety MOOC aims to empower primary and secondary teachers and give them a better understanding of the opportunities, risks and challenges presented to children and young people, and their parents and teachers, in the online world of the 21st century. Teachers will learn about a variety of topics such as media literacy, cyber bullying, online relationships, sexting, online hate speech and radicalization, and will be provided with high-quality resources to address these issues.
Legacy Course
Self-Paced",https://www.mooc-list.com/go.php?courseId=6431
"Big Data Analysis with Scala and Spark (Coursera)
Manipulating big data distributed over a cluster using functional concepts is rampant in industry, and is arguably one of the first widespread industrial uses of functional ideas. This is evidenced by the popularity of MapReduce and Hadoop, and most recently Apache Spark, a fast, in-memory distributed collections framework written in Scala.
Aug 26th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6441
"LAFF – On Programming for Correctness (edX)
Learn to apply formal methods to systematically develop correct, loop-based programs, an essential skill for computer programmers. Is my program correct? Will it give the right output for all possible permitted inputs? Computers are now essential in everyday life. Incorrect programs lead to frustration in the best case and disaster in the worst. Thus, knowing how to construct correct programs is a skill that all who program computers must strive to master.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=6450
"Tecnologie digitali per la comunicazione (Federica Web Learning)
Il corso ha come obiettivo la presentazione delle basi logico/matematiche della elaborazione automatica dell’Informazione e la presentazione delle tecnologie dell’Informatica e delle Telecomunicazioni. La teoria dell’informazione, elaborata da Shannon, è esaminata in tutti i suoi aspetti.
Apr 12th 2017
10 Weeks",https://www.mooc-list.com/go.php?courseId=6458
"Introduction to programming with dependent types in Scala (Stepik)
This course is an introduction to type theory, homotopy type theory (HoTT), dependent-type programming, type-level programming, and theorem proving using Scala.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6461
" Big data para una ciudad inteligente (Miríada X)
Curso orientado al desarrollo de aplicaciones relacionadas con el concepto de Ciudad Inteligente a través de tecnologías Big Data e Internet de las Cosas. El aprendizaje del curso se basará en el desarrollo de un proyecto de Ciudad Inteligente donde se combinarán diseños teóricos con pequeñas aplicaciones en Python a modo de pruebas de concepto.
Oct 23rd 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=6480
"Learn To Build An Elearning Website Using NodeJS (Eduonix)
Learn Node.JS programming basics by building an elearning website from the ground up in this Node JS online course. Node.JS is a brilliant and powerful server side platform that can help developers create backends and server-side applications such as login pages, etc. Node.JS is an open-source cross-platform runtime environment. This is a free course with a MOOC List coupon.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6487
"Learn To Build A User Login System Using NodeJS (Eduonix)
Learn Node.JS programming by building an online user login system from scratch in this Node JS tutorial for beginners. Almost every website requires a login system to help keep a database of their users and also to keep each user’s information secure. This is a free course with a MOOC List coupon.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6491
"Learn to Build a Shopping Cart using NodeJS (Eduonix)
Learn Node.JS, Express by designing a custom ecommerce website from scratch in this Node JS online training tutorial. Ecommerce has revolutionized the shopping experience for a lot of users. People no longer have to go stand in lines or even get out of their homes to purchase products, it can all be done now with a few clicks.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6492
"Learn To Build A Google Map App Using Angular 2 (Eduonix)
Learn Angular 2 features by building a working AngularJS application. Make a Google Map App in this Angular 2 tutorial. Google Maps have made navigation simpler, allowing people to simply putting names and locations and finding it by a simple tap of a few buttons. These days, almost all websites have Google Maps integrated to help their customers locate them.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6493
"Learn MEAN Stack By Building A ToDo App (Eduonix)
Learn the MEAN Stack & even AngularJS by making a ToDo App that lets you add & edit ToDos in this MEAN Stack course. The MEAN Stack are a prominent set of JavaScript technologies that are often used within web development. The name itself, is created by using the first initials of four different technologies that have been combined together – MongoDB, Express, Angular, and NodeJS. The stack is free and open-source and has been used to build dynamic web sites and applications. The stack is written in JavaScript, allowing the developer to code using the same language for both server-side and client-side.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6494
"Learn Linux from Scratch (Eduonix)
Master Linux programming basics. Learn how to create a Linux system from the start in this Linux tutorial for beginners. Linux has revolutionized the way computers work, from chips to phones to desktops, there isn't anything that Linux has not powered. It can be found in your phones, cars, computers and even refrigerators. Remember Android? Well, Android is based on the Linux OS, and designed using Linux. So, what is Linux?
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6495
"Learn How to Build a Game Using Java (Eduonix)
Master java development by making a game from scratch. Learn Java fundamentals in this Java Game Development Tutorial. Java has reigned as one of the most popular programming languages and continues to hold that position because of its 'write once, run anywhere' (WORA) method.Java is a general-purpose computer programming language that is concurrent, class-based, object-oriented and has been designed to create applications that run on Java virtual machine (JVM) regardless of computer architecture.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6497
"Docker for Beginners (Eduonix)
Learn Docker basics including port mapping, tools & how to use Docker in this Docker from Scratch Online Training Course. Porting apps and software used to be a very difficult task. You couldn't simply shift your software onto a system. It required the right version, the right software support, the correct drivers and even the corresponding hardware. All of this was before Docker came into the picture.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6498
"Web Development (Udacity)
How to Build a Blog. Try to picture yourself sitting down with your computer, ready to start developing a fully functional web application for the first time, available online for millions to use. “Where should I even begin? How long is this going to take me? Am I making any mistakes along the way?” The questions may leave you with an uneasy feeling that you will learn many lessons the hard way.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=65
"SAP Solution Manager for SAP S/4HANA Implementation in a Nutshell (openSAP)
Want to be smart about your SAP S/4HANA implementations? SAP Solution Manager 7.2 is your answer. It offers brand new functionality with unprecedented usability to make your projects agile, transparent, and automated. In this course, you’ll learn how SAP Solution Manager 7.2 is your trusted delivery platform for SAP S/4HANA implementations.
Apr 12th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=6523
"Building Portal Sites on SAP Cloud Platform (openSAP)
Portal technology has been around for many years now, bringing together information and business processes under a common, single entry point. Portals help us to find the information and business apps that we need really quickly. So what’s new? Well, think about what could happen when you merge the simplicity of the Cloud with your portal needs! The openSAP course Building Portal Sites on SAP Cloud Platform will help you unleash this powerful new potential.
Apr 25th 2017
5 Weeks",https://www.mooc-list.com/go.php?courseId=6524
"Introduction to Java Programming: Fundamental Data Structures and Algorithms (edX)
Learn to enhance your code by using fundamental data structures and powerful algorithms in Java. In this introductory course, you will learn programming with Java in an easy and interactive way. You will learn about fundamental data structures, such as lists, stacks, queues and trees, and presents algorithms for inserting, deleting, searching and sorting information on these data structures in an efficient way.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6530
"How to Code: Simple Data (edX)
Learn systematic program design - how to write programs that tell a clear story about what they do, are well-tested, and easy to improve. This programming course takes a unique approach, as it focuses on learning a systematic programming method rather than a programming language. This practical approach will help you channel your creativity so that you can program well in any language.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6537
"Scratch au collège (FUN)
Vous êtes professeur de mathématiques et vous enseignez la programmation en classe ? Ou bien vous êtes parent et votre enfant s'intéresse à Scratch ? Ou vous êtes juste curieux de découvrir comment programmer un ordinateur ? Alors bienvenue dans ce mooc Scratch au collège !
May 2nd 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=6555
"Introduction to Embedded Systems Software and Development Environments (Coursera)
Introduction to Embedded Systems Software and Development Environments is the first course of the upcoming Embedded Software Essentials Specialization. This course is focused on giving you real world coding experience and hands on project work with ARM based Microcontrollers.
Aug 26th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6572
"More Data Mining with Weka (FutureLearn)
Learn more about practical data mining, including how to deal with large data sets. Use advanced techniques to mine your own data! This course introduces advanced data mining skills, following on from Data Mining with Weka.
Mar 11th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=6576
"MATLAB Y OCTAVE para ingenieros y científicos (Miríada X)
Se presenta al alumno los paquetes de cálculo numérico más utilizados en la actualidad para el cálculo científico y la resolución de problemas de ingeniería: MATLAB y Octave. En particular se pretende conseguir el manejo de estas herramientas para el cálculo avanzado, el aprendizaje del lenguaje de programación M, propio de estos software, y creación de gráficos para visualización de resultados.
Jan 8th 2018
7 Weeks",https://www.mooc-list.com/go.php?courseId=6597
"Software Testing (Udacity)
When writing software, destruction can be just as valuable as creation. Learn how to catch bugs and break software as you discover different testing methods that will help you build better software.
Self Paced Course - Start anytime
Self-Paced",https://www.mooc-list.com/go.php?courseId=66
"How Virtual Reality Works (edX)
Learn how virtual reality technology works by writing simple VR programs with WebVR. Virtual reality is changing the way we interact with the world. But how does it work, what hardware is involved, and how is software written for it?
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6609
"Software Development Fundamentals (edX)
Learn the fundamentals of object-oriented programming in Java, as well as best practices of modern software development. Software developers are in high demand in the current job market, and computer programming is a prerequisite skill for success in this field.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6610
"Computer Forensics (edX)
Learn the process, techniques and tools for performing a digital forensics investigation to obtain data related to computer crimes. Digital forensics involves the investigation of computer-related crimes with the goal of obtaining evidence to be presented in a court of law.
Aug 6th 2019
8 Weeks",https://www.mooc-list.com/go.php?courseId=6635
"Programmation iOS (partie II) (edX)
Programmer sur un iPhone ou un iPad vous intéresse ? ce MOOC est fait pour vous. Il fait suite à la partie I et vous apprendra les concepts avancés (hiérarchies de vues et utilisation des capteurs). Notre vie quotidienne est fortement impactée par l'usage de nos smartphones et de nos tablettes. Il y a des applications pour presque tout : retoucher ses photos, consulter les horaires des trains, chercher une place de cinéma, choisir une recette de cuisine, se renseigner sur le traffic routier en temps réel, ou trouver les restaurants les plus proches.
Sep 5th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=6636
"How to Best Leverage SAP S/4HANA Cloud for Your Company (openSAP)
Learn about SAP’s ERP offering in the cloud in this free online course. SAP S/4HANA Cloud is SAP’s next-generation ERP solution for all businesses, large or small. With SAP S/4HANA Cloud, SAP built a new, intelligent ERP solution in a genuine Software-as-a-Service style. Adopting this SaaS approach, customers benefit from greater agility and rapid innovation cycles. This new course will provide you with everything you need to know to successful implement SAP S/4HANA Cloud in your company. Diving deep into the technical layer, you’ll experience the complete onboarding of a case-study company to SAP S/4HANA Cloud.
Jun 7th 2017
4 Weeks",https://www.mooc-list.com/go.php?courseId=6643
"Touch IoT with SAP Leonardo (openSAP)
Join this free online course to learn and experience how the Internet of Things (IoT) works. If you’re interested in running an IoT project, learn how sensors and devices with intelligent software can support you to achieve your goals. What does the Internet of Things mean to you? We first asked this question with the course “Imagine IoT”, held in 2016. Since then, IoT has continued to evolve at a rapid pace, with even more IoT projects demonstrating what’s possible in a world of digitally connected and sensing things. And SAP has responded by announcing SAP Leonardo, an innovation portfolio focused on this digital transformation.
Jun 7th 2017
7 Weeks",https://www.mooc-list.com/go.php?courseId=6644
"Matrix Factorization and Advanced Techniques (Coursera)
In this course you will learn a variety of matrix factorization and hybrid machine learning techniques for recommender systems. Starting with basic matrix factorization, you will understand both the intuition and the practical details of building recommender systems based on reducing the dimensionality of the user-product preference space.
Sep 2nd 2019
6 Weeks",https://www.mooc-list.com/go.php?courseId=6652
"Simulation and modeling of natural processes (Coursera)
This course gives you an introduction to modeling methods and simulation tools for a wide range of natural phenomena. The different methodologies that will be presented here can be applied to very wide range of topics such as fluid motion, stellar dynamics, population evolution, ...
Aug 20th 2019
8 Weeks",https://www.mooc-list.com/go.php?courseId=6656
"Combining and Analyzing Complex Data (Coursera)
In this course you will learn how to use survey weights to estimate descriptive statistics, like means and totals, and more complicated quantities like model parameters for linear and logistic regressions. Software capabilities will be covered with R® receiving particular emphasis.
Sep 2nd 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6658
"Software Engineering Essentials (edX)
Learn agile methods, object-oriented programing and best practices for analysis, design, testing and management in software engineering. The world of software engineering requires high flexibility, an influx of new ideas, and the courage to challenge traditional approaches. As a software engineer, you need to know the methods, workflows and tools to handle continuously growing complexity and shortened development cycles. You must be able to work in teams to build high-quality software.
Oct 24th 2017
9 Weeks",https://www.mooc-list.com/go.php?courseId=6666
"Introduction to Apache Hadoop (edX)
Unlock the power of big data with an overview of Apache Hadoop and get hands-on practice setting up your own Hadoop instance. Everywhere you look today, enterprises are embracing big data-driven customer relationships and building innovative solutions based on insights gained from data. According to IBM, every day we create 2.5 quintillion bytes of data — so much that 90% of the data in the world today has been created in the last two years.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6687
"Introducción al Internet de las Cosas con Waspmote (UNED Abierta)
En 2020 habrá 50.000 millones de dispositivos conectados a Internet y se requerirán 4,5 millones de puestos de trabajo como desarrollador del Internet de las Cosas (IoT). La tecnología avanza tan rápido que la brecha entre oferta y demanda laboral en el sector está creciendo. De hecho, el 26% de las empresas europeas no encuentra los perfiles adecuados para sus ofertas de empleo. El IoT será una gran oportunidad, especialmente, para los jóvenes que realizan estudios técnicos y superiores en ingeniería electrónica e informática. Este curso está desarrollado conjuntamente entre UNED y Libelium, empresa líder en soluciones tecnológicas para IoT con el objetivo de introducirte en un mercado que ofrece grandes oportunidades laborales a través de la programación de los dispositivos Waspmote (primera plataforma sensorial Open Source).
Jun 12th 2017
10 Weeks",https://www.mooc-list.com/go.php?courseId=6699
"Introduction to Python: Fundamentals (edX)
Build on what you learned in the “Introduction to Python: Absolute Beginner” course, and dig into data structure basics. Ready for more hands-on, step-by-step Python fundamentals? Add to the foundational experience you got in the Introduction to Python: Absolute Beginner, and explore data structures. Get lots of practice working with sample code in Jupyter Notebooks on Azure, which require only a browser and an Internet connection.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6726
"Introduction to Python: Absolute Beginner (edX)
In this course that’s perfect for true beginners, learn Python basics and start coding right away. Brand new to text-based programming? Check out this hands-on course for an in-depth look at the details of Python layers and concepts. Get ample practice drills and projects, using Jupyter Notebooks on Azure, which require only a browser and an Internet connection. Learn best practices and begin coding almost immediately.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6727
"M001: MongoDB Basics (MongoDB)
Learn the fundamentals of MongoDB. MongoDB Basics is designed for learners brand new to MongoDB. If you've heard about MongoDB and want to know more or are planning a MongoDB project and need to get a quick start, this is the course for you.
Aug 27th 2019
3 Weeks",https://www.mooc-list.com/go.php?courseId=6735
"How to Code: Complex Data (edX)
Learn how to design more complex programs, using new data structures, abstraction, and generative recursion. As your program requirements get more complex, you will find that simple additions to the design method make it easy to write well-structured and well-tested code that is easy to maintain. By learning how to capture common data and control structures using abstraction, your programs will get shorter and better tested.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6751
"The Beauty and Joy of Computing (COMPSCI) (WMA)
An introduction to the beauty & joy of computing. The history, great principles, social implications, & future of computing. Beautiful applications, have changed the world. How computing empowers discovery & progress in other fields.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6758
"Front-End Web UI Frameworks and Tools: Bootstrap 4 (Coursera)
This course will give you an overview of client-side web UI frameworks, in particular Bootstrap 4. You will learn about grids and responsive design, Bootstrap CSS and JavaScript components. You will learn about CSS preprocessors, Less and Sass. You will also learn the basics of Node.js and NPM and task runners like Grunt and Gulp.
Sep 2nd 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6768
"Front-End JavaScript Frameworks: Angular (Coursera)
This course concentrates mainly on Javascript based front-end frameworks, and in particular the Angular framework (Currently Ver. 4.x). This course will use Typescript for developing Angular application. Typescript features will be introduced in the context of Angular as part of the exercises.
Sep 2nd 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6769
"Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova (Coursera)
This course focuses on developing multiplatform mobile applications using the Web technologies (HTML5, CSS and Javascript). In particular we make use of the Cordova hybrid application framework to develop and target multiple mobile platforms with a single codebase.
Sep 2nd 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=6770
"Developing Android Apps with App Inventor (Coursera)
The course will give students hands-on experience in developing interesting Android applications. No previous experience in programming is needed, and the course is suitable for students with any level of computing experience.
Sep 2nd 2019
7 Weeks",https://www.mooc-list.com/go.php?courseId=6800
"Robotics: Vision Intelligence and Machine Learning (edX)
Learn how to design robot vision systems that avoid collisions, safely work with humans and understand their environment. How do robots “see”, respond to and learn from their interactions with the world around them? This is the fascinating field of visual intelligence and machine learning. Visual intelligence allows a robot to “sense” and “recognize” the surrounding environment. It also enables a robot to “learn” from the memory of past experiences by extracting patterns in visual signals.
Self-Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6804
"Statistics and R (edX)
An introduction to basic statistical concepts and R programming skills necessary for analyzing data in the life sciences. We will learn the basics of statistical inference in order to understand and compute p-values and confidence intervals, all while analyzing data with R. We provide R programming examples in a way that will help make the connection between concepts and implementation.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6808
"Statistical Inference and Modeling for High-throughput Experiments (edX)
A focus on the techniques commonly used to perform statistical inference on high throughput data. In this course you’ll learn various statistics topics including multiple testing problem, error rates, error rate controlling procedures, false discovery rates, q-values and exploratory data analysis. We then introduce statistical modeling and how it is applied to high-throughput data. In particular, we will discuss parametric distributions, including binomial, exponential, and gamma, and describe maximum likelihood estimation.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6809
"Search Engines (WMA)
The basics of how search engines work, and then explore how search engine design impacts business and culture. Topics include search advertising and auctions, search and privacy, search ranking, internationalization, anti-spam efforts, local search, peer-to-peer search, and search of blogs and online communities. Search Engines: Technology, Society, and Business.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6820
"Intellectual enterprises of computer science & the art of programming (WMA)
This course teaches students how to think algorithmically and solve problems efficiently. Topics include abstraction, algorithms, data structures, encapsulation, resource management, security, software engineering, and web development. Languages include C, Python, SQL, and JavaScript plus CSS and HTML.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6823
"VLSI CAD Part I: Logic (Coursera)
A modern VLSI chip has a zillion parts -- logic, control, memory, interconnect, etc. How do we design these complex chips? Answer: CAD software tools. Learn how to build thesA modern VLSI chip is a remarkably complex beast: billions of transistors, millions of logic gates deployed for computation and control, big blocks of memory, embedded blocks of pre-designed functions designed by third parties (called “intellectual property” or IP blocks).
Sep 2nd 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=6835
"VLSI CAD Part II: Layout (Coursera)
A modern VLSI chip is a remarkably complex beast: billions of transistors, millions of logic gates deployed for computation and control, big blocks of memory, embedded blocks of pre-designed functions designed by third parties (called “intellectual property” or IP blocks). How do people manage to design these complicated chips? Answer: a sequence of computer aided design (CAD) tools takes an abstract description of the chip, and refines it step-wise to a final design.
Sep 2nd 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=6836
"Proyecto Final, ""e-Learning"" (edX)
El proyecto desafía intelectualmente al estudiante y le permite demostrar las habilidades y competencias adquiridas. El proyecto desafía intelectualmente al estudiante y le permite demostrar las habilidades y competencias adquiridas a través del “Diseño y desarrollo de un objeto virtual de aprendizaje como estrategia para apoyar un proceso de enseñanza enriquecido por el uso de las TICs.”
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6841
"Web Design Best Practices: An Inclusive Approach (edX)
Learn the best practices and guidelines needed to create accessible web applications and empower all of your users. In today’s Internet-driven world, accessibility is a critical requirement for any web application. After all, what good is the technology that connects us all, if all of us can’t connect with it?
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6844
"Mobile Interaction Design: How to Design Usable Mobile Products and Services (Coursera)
Every mobile app gives you something. It could be not only something tangible like the pair of jeans you've ordered using the app but also a piece of work like waking you up in the morning. It could be a feeling, for instance, a feeling of enjoyment obtained from watching a video clip or a feeling of closeness flashed out after receiving an old photo from a loving person via some instant messenger.
Sep 9th 2019
10 Weeks",https://www.mooc-list.com/go.php?courseId=6853
"Essential Cloud Infrastructure: Foundation (Coursera)
 This 1-week, accelerated on-demand course introduces participants to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform. Through a combination of video lectures, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, virtual machines and applications services. You will learn how to use the Google Cloud Platform through the console and Cloudshell.
Sep 2nd 2019
1 Week",https://www.mooc-list.com/go.php?courseId=6864
"Build Web APIs using ASP.NET (edX)
Learn the skills needed to create RESTful services using Web API, REST, ASP.NET Core, and CORS. Want to learn how to serve data to your client applications using Web API? Perhaps you are considering creating applications for mobile devices but your data needs will exceed the storage capacity of the device. Perhaps you want tighter control over the data and wish to provide options for devices with limited or not always-on connectivity.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=6873
"Introduction to Mobile Solution Development for the Enterprise (openSAP)
This course will show how enterprises can use SAP's mobile platform to integrate into this environment cost-effectively and securely.
Self Paced
6 Weeks",https://www.mooc-list.com/go.php?courseId=688
